1000 0.4483378255 0.4600404415 0.418484875 0.536102585 0.356092748
5000 6.939906951 7.3132187843 6.5321981653 7.80204292 4.533655634
10000 14.470967425 14.7807750138 14.2938541053 18.571408429 13.407652643
15000 33.172758907 33.5657709633 32.968723243 37.520671494 30.88090864
