100000 33.1 33.61 32.77 33.61 32.77 
130000 74.78 75.97 74.45 75.97 74.45 
160000 143.34 144.01 138.76 144.01 138.76 
190000 221.95 225.63 221.54 225.63 221.54 
220000 342.32 349.02 338.09 349.02 338.09 
250000 489.44 497.86 485.53 497.86 485.53 
280000 705.81 733.73 695.5 733.73 695.5
310000 978.54 979.33 977 979.33 977
340000 1354.56 1358.83 1349.44 1358.83 1349.44 
370000 1583.53 1583.67 1583.42 1583.67 1583.42 
