45 423.34 424.33 423.31 426.37 420.19
46 681.05 683.78 680.6 688.23 677.18
47 1108.85 1109.73 1108.37 1270.95 1102.78
48 1805.24 2306.13 1789.32 2487.63 1781.94
49 3326.64 3347.27 3319.35 3713.49 3231.44
50 4936.28 5047.485 4925.58 5158.69 4914.88
