45 5.14 5.14 5.11 5.16 5.07
46 8.17 8.33 8.08 8.33 8.07
47 13.24 13.44 13.2 13.62 13.12
48 21.69 21.81 21.48 21.85 21.45
49 34.74 35.15 34.64 35.69 34.49
50 56.54 56.91 56.36 57.55 55.99
51 91.8 91.82 90.96 91.94 90.39
52 147.93 147.96 147.47 148.31 146.04
53 233.3 235.3 231.37 238.7 230.06
54 382.57 386.14 379.86 402.66 376.81
55 635.88 636.29 629.12 643.42 625.69
