45 6.04 6.05 6.02 6.1 6.02
46 9.37 9.41 9.35 9.45 9.32
47 14.66 14.71 14.64 14.77 14.61
48 23.65 23.67 23.64 23.75 23.48
49 39.55 39.74 37.67 41.39 37.56
50 65.17 67.13 63.65 71.18 63.58
51 143.65 144.59 114.58 147.55 103.04
52 193.19 216.83 182.82 221.77 175.56
53 302.27 302.49 287.09 308.09 282.64
54 504.87 516.59 483.74 570.91 476.93
55 1038.59 1052.77 912.24 1067.95 876.44
